,Text,Label
4194,@hassoun380 @WAtawi @DimaSadek ما اشتهيك عشان اكلك يا حشرة,0
4195,@DimaSadek عم تقولي وسط بيروت تسكر مش كل لبنان يا ديما غوغل,1
4196,@berrynawal اسم الله عليكي زي الوردة بين الناس واقفة بعزة و كبرياء.. الله يخليكي لشبابك...,1
4197,@DimaSadek نيابة عن أحدهم كمان: سدي حلقك,0
4198,@yumnafawaz @LebISF @rayaelhassan يمنى لا تنسي انا كمان ناطرهون للسنافر ���,1
4199,@yumnafawaz كأنك مزعوجه ومش عاجبك.. ايه عمرو مايعجبك �,1
4200,@abichahinerami @DimaSadek يا ست ديما رأفة بامك ابتعدي عن التهجم على  الأمهات  الطاهرات يا بلا أخلاق وبلا شرف #ديما الواطية,0
4201,@Jessicaazar هديلي حالك حبيبتي مصدقة حالك انو استقال بضغط هالثورة المصدية. استقال بس شافكون فشلتو ونكشفتو والقوات ه… https://t.co/rIvufyx13v,1
4202,@DimaSadek انت بمزبلة التاريخ,0
4203,@berrynawal يا نوال! يا مشحرة عم تتصوري مع الفاسدين؟؟؟؟ ما عاساس ثورة ثورة �� عم تخوني الثورة؟؟؟ يا عيب الشوم شو نوووتييي,0
4204,@DimaSadek تفو عليك يا حقيرة,0
4205,"@DimaSadek رحل الحريري
وبقى بشار الأسد
#ديما_الواطية https://t.co/CU5Y7VByGX",0
4206,@richany_maria @DimaSadek احااااااا، مين عم يدافع عن الفساد جبران؟�����,1
4207,@yumnafawaz صرلي فترة عم تابعك و كنت صراحة ما اتقبلك لان اخذ فكرة انك طرف يمكن بس بعد متابعة لاحظة انك اكتر صحافية… https://t.co/bR6sb7RD5T,1
4208,@berrynawal يسلم آصلك الطيب نوال ��,1
4209,@yumnafawaz @saadhariri اقوى محللة بالتاريخ���,1
4210,@lamakanaangmai1 @yumnafawaz @Mulhak منكم يعني (منك ومن يمنى فواز الفاشلة ومن الموقع مصدر اخبارك),0
4211,@berrynawal بتستهلي صباط نمرة 50على راسك يسلم يمينك على ضربتك لنوال بري,0
4212,@berrynawal كل التضامن سبدة نوال,1
4213,@DimaSadek تفو على وحدة متلك .. مأجورة وعميلة,0
4214,@DimaSadek الله  يحميكي  ديما .والله  أنك أخت  رجال وحرة .عم  اقرأ التعليقات على  تغريداتك .كلها  مسلطة عليكي وكأنو… https://t.co/Ip6I9cA39j,1
4215,@DimaSadek سدي بوزك، سلاح اشرف منك واتباعك,0
4216,كل الاحترام لك ديما انت رمز اللباقة والتواضع. كلنا منحبك وانا خاصة. كل الاحترام لك مرة ثانية.#كلنا_ديما_صادق @DimaSadek,1
4217,@DimaSadek قلوبنا مفتوحة الكم ،،،،،، مين انت شو تاريخك،؟؟ هههههههههههه شحار خليكي مع الهبل وخلينا مع لكبار يلي عندن… https://t.co/S4WY1k5Mup,0
4218,@Mhamadk95 @alikhodorkh @DimaSadek ههه اه يا هبيلي,0
4219,#يسقط_حاكم_المصرف نانسي السبع سمعينا سكوتك,1
4220,@DimaSadek عما بقلبك شو حقيرة,0
4221,@DimaSadek منوره الساحة وديما قوية ومتألقة.. من القلب سلام لك اخت ديما �,1
4222,"@yumnafawaz شفنا الأعداد يا ست يمنى
كلهم على بعضهم ما بيجوا ١٠٠ ألف
بتسميها انت ثورة؟",1
4223,"@yumnafawaz صباح الفل يمني
وينك ما عم تطلعي على TV",1
4224,@yumnafawaz في ناس ما في عقل يفكر الحمدلله متلك �,0
4225,@shantshekerdji @DimaSadek @josephinedeeb حلو افلاس.. لما ما عندك شي تقولو او تحكي في بروح تشهر فية ..اول شي هيدة مش بلبنان ...,1
4226,@berrynawal معليش طولي بالك هالثورة يا نوال. وما تنسي انو غبريال المر قبض مصاري كثير لنوصل لهالمرحلة,1
4227,@DimaSadek ديما بتسوى صرمايه بايام الغلى,0
4228,"@DimaSadek @LBCI_NEWS يلعن أصلك أصل عاطل (حرفيا"" ؛ من قلب الجنوب)",0
4229,@DimaSadek كلي خرى وبلا لعب على خيوط الطائفية كل واحد يعبد الله بطريقتو وانت طلعي منها #لبنان_الحرية,0
4230,"@yumnafawaz @General_Aoun مينك إنت يا نص لسان وعقل تا تحكي بإسم الشعب؟
شقفة وحدة مسخرجيه ما في حداً مش مستلما على س… https://t.co/8BHPxKYWVo",0
4231,@NicoleHajal هيدي مظاهرة دوار كفررمان كانو جايين للتضامن مع اهل النبطية ومش اهل النبطية لعم يهتفو هالشعار،، خلي ورداتك لخلقتك ما بدنا منك شي,1
4232,@DimaSadek ديما انتي اجمل من بولا خليكي باللوك سمعي مني عنجد انت كتير حلوة لك شو بدك بالسياسة منك ناجحة ما بتعرفي ت… https://t.co/kLmdIT3dYe,0
4233,@DimaSadek @LBCI_NEWS ربي يعطيك الف عافيه,1
4234,@DimaSadek يعمي قلبك شو قاهرينك الشيعة��,0
4235,@moustafa2009 @DimaSadek كمان اخرس يا كلب �,1
4236,@yumnafawaz بشرفك انا ما بحب جرح بس بقلك ما بيطلعلك انتي بالذات احترمي الناس كي تحترمي,1
4237,تحية اردنية لعيون اللبنانية. #لبنان_ينتفص @BassamAbouZeid @NicoleHajal @AkikiJoyce @DimaSadek @YazbekWehbe https://t.co/28hLOHsY3w,1
4238,@berrynawal سدي فمك,0
4239,@DimaSadek العمى بقلبك ياديما الم تكتفي من الشتائم,0
4240,@DimaSadek انشالله يا رب بضل يقهرك وبالاخر يقبرك ���,0
4241,@zahraayaghi11 @DimaSadek لأنك تافهه وحقيره بتعملي هيك,0
4242,@DimaSadek انت وحدة عاهرة,0
4243,أجمل ما في إنتفاضة الشعب اللبناني أنها جاءت في زمن أيقونة الإعلام @DimaSadek  و على الألسن التي تهاجمها بالعبارات ا… https://t.co/Mv52CiKXpY,1
4244,@DimaSadek كلي خرا مرة تانية�,0
4245,@DimaSadek اصلا ياغشيمة مش قايل شي غلط. تاني شي تأكدتي بنفسك؟؟ هاهاها من وين من google??? يإلعلك عا هالخبرية.,0
4246,@DimaSadek بسلمو عليكي آل شمص و ناطرينك ليسلمو عليكي �,1
4247,@yumnafawaz الصحافي الحقيقي يجب ان يحلل التصاريح والخطابات حتى ولو كانت من الخصم مع العلم ان هذه المهنة يجب ان تكون… https://t.co/pYnKXLKjZ5,1
4248,"@yumnafawaz @rabiazayyat ست يمنى شو بدك الإصلاحات تكون؟
منجيب ساحر يحول هالبلد لسويسرا بليلة وحدة؟
إنه أضعف الإيمان… https://t.co/SaXUYmqbDU",1
4249,@DimaSadek سيدة ديما صادق التظاهر ضد المصارف شيء والتظاهر أمام مصرف لبنان والتهجّم على رياض سلامة شيء آخر ، أنتِ صح… https://t.co/V2IlkO3Fog,1
4250,@dianamoukalled @DimaSadek اذا انت بشعه لا يحق لك التعليق على الحسناوات بكلامك السخيف,0
4251,@DimaSadek يا غبية شو الانتصار رالموضوع!,0
4252,@DimaSadek انشالله بيقبرك و بيقبر كل اللي بيكرهو و بيخرا ع قبرك و صدقني رح تنحسدي لانو خري ع قبرك,0
4253,@NicoleHajal بس يا هبلة فيقي مبارح كنت مع الجيش العمى,0
4254,"RT @Rafic21814176: يؤبرني الله ما احلاكي⁦❤️⁩� 
#كلنا_ديما_صادق @DimaSadek https://t.co/jlbYBCovdI",1
4255,@DimaSadek @AhmadBallout15 ديما صادق انسانه مدفوعه للقيام بمهمه محدده وهي التوجيه على المقاومه وسلاحها انا لا افهم… https://t.co/IEA85puJTV,1
4256,@DimaSadek هدول الزعران هنن و اللي وراهم أساس البلا,1
4257,@DimaSadek ولييييي صرماية انضبي ، عمى ب قلبك مقرفك، روحي عملي شي شغلة تنفعك,0
4258,@DimaSadek عاهرة القرن في لبنان,0
4259,@yumnafawaz @ProtestsLebanon مع محبتي سيدة يمنى ليس بمهاجمة الآخر واطلاق التسميات عليه تُصنع الثورات. الوطن للجميع،… https://t.co/K9gxdkBMYc,1
4260,@joellebouyounes سالم زهران لرئاسة الحكومة,1
4261,@DimaSadek انشا لله  يقبرك,0
4262,@DimaSadek رح تجنيون يا ست ديما,1
4263,@HaidarEdd @DimaSadek @revolution1688 عيب هيد الكلام هل هذا هجوم علي لاني سني وبحب اخواني السنة بلبنان يا سيدي الله… https://t.co/n8brHlinf2,1
4264,@Jessicaazar مين هي لي مفكرا حالها شغلة وهي انجأ شتلة سدي.....,1
4265,@DimaSadek تحيه لديما انا من مصر,1
4266,@DimaSadek من الآخر نيابه عن الكل سدي نيعك,0
4267,@DimaSadek انشالله يقبر قلبك,0
4268,@youssef76863099 @DimaSadek يقطع لسانها وحدة عاهرة,0
4269,@DimaSadek يسقط بلعك �,0
4270,@lucienbourjeily @yumnafawaz جمعية المصارف هي مؤسسة خاصة,1
4271,@saraassi20 @mohamad054394 @DimaSadek @NicoleHajal الحزب قطع الكهرباء انا شفتون ��� اهم شي راح الارتياب عن نيكول وديما,1
4272,@DimaSadek ست ديما شرفتينا بزيارتك. لمدينه  طرابلس اهلا وسهلا,1
4273,"RT @LbciLebanon: ديما صادق: ""المقدمة التي أفقدتهم صوابهم"" (فيديو)
#لبنان_ينتفض #لبنان_يثور #انتو_أحلى_عالم #LBCI #LBCILebanon @DimaSadek
ht…",1
4274,@DimaSadek كمان كلي خرا,0
4275,@DimaSadek اهلا فيكي بطرابلس وبدي قلك ما يهمك في كل قافلة تسير هنالك كلاب تعوي,1
4276,"@DimaSadek 

تاني شي بتقولي سماحة السيد للناس مقامات فهمتي ياحثالة المجتمع يااتباع السفارات مثلك مثل الحشرات الطفيلية",0
4277,@DimaSadek انشالله يا رب بيقبرك وبيريح العالم منك..,0
4278,@yumnafawaz ليش شحطوكي الجديد�,1
4279,@berrynawal اقوى مراسلة الارض لالك يعطيكي العافية,1
4280,@yumnafawaz اكيد في حدا عطاكي هيدا القول �������,1
4281,@DimaSadek يلا انزلي يا شرشوحة فرجينا وساختك الحقيقي.كلون يعني كلون وانتي من ضمنون فاسدة.,0
4282,@DimaSadek لولا مصاري زوجك حقك صرماية,0
4283,@berrynawal جمالك جنني ��,1
4284,"Trending number 1 again 
#ديما_الواطيه الشرشوحة مستحقة وقليل عليكي
@DimaSadek",0
4285,@DimaSadek انت انسانة مريضة روحي شوفي حكيم نفسي �,0
4286,@DimaSadek صباحوووو ديما شكلك مبحوحة ومش قادرة تغرّدي ��,1
4287,@yumnafawaz الرئيس خطابه ممتاز الليلة منه وقت تركزي على هالققص المضمون ممتاز كل الاحترام,1
4288,@DimaSadek داعسين على راسك,0
4289,@zainab_elzein @ali_silia @DimaSadek هي بلبُلة الثورة.. فيها تحكي شو ما بدها �,1
4290,@NicoleHajal رجاء العقل ثم العقل و الروية! كلنا معكن بس مش هيك، مش بنشر الخبر قبل من نكون متأكدين من المصدر.البلد ع… https://t.co/tfYckIpn8m,1
4291,@DimaSadek انت بس مشكلتك المستندات بكل يلي عم يصير؟؟؟,1
4292,@berrynawal من كل عقلها هل مفصومي,0
4293,@berrynawal بشرفك نوال العالم وين و إنت وين؟! ما شايفتيه مصفرن و عحاله إلوش خلق؟! أو عم تغيريله جو؟,1
4294,@DimaSadek لعمى بش بس وقحه كذابه كمان,0
4295,@DimaSadek مدام ديما انتي انسانه عندك ضمير وانسانه لكل ما من كلمه من معنى انا كان الي الشرف اطلع معكي بحلقه من طراب… https://t.co/z4Ug6h6Xx1,1
4296,@yumnafawaz @elissakh ما تعمليلنا الشعب اللبناني فنلندي هلاء مش كل اللبنانية لصوص بس كتار كتير اللبنانية اللصوص وال… https://t.co/p81ggICbVZ,1
4297,"@yumnafawaz @General_Aoun انت لاتستحين وغبيه.... رئيس الجمهوريه صلاحياته محدوده دستوريا
ناس ترش",0
4298,@DimaSadek السيد ثم السيد ثم السيد �� مش بس لبنان و الجزائر كلها فداء السيد حبيب قلب الكل ❤️,1
